stop_id,stop_name,stop_lat,stop_lon,M1,M10,M100,M101,M102,M103,M104,M106,M11,M116,M12,M15,M2,M20,M21,M22,M3,M31,M35,M4,M42,M5,M50,M55,M57,M66,M7,M72,M8,M86,M9,M96,M98
404017,RIVERSIDE DR/W 142 ST,40.825383,-73.953985,42439924,,,,,,,,6979088367,,,,,,,,,,,,,,,,,,,,,,,,
404018,RIVERSIDE DR/W 139 ST,40.823483,-73.955501,42439924,,,,,,,,7491182059,,,,,,,,,,,,,,,,,,,,,,,,
404019,W 135 ST/RIVERSIDE DR,40.820863,-73.957,8212384286,,,,,,,,7620631148,,,,,,,,,,,,,7620631148,,,,,,,,,,,
404024,CENTRAL PK W/W 75 ST,40.778511,-73.97414,42446013,7784867908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404029,E 14 ST/1 AV,40.73115,-73.981962,8309479650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404030,COLUMBUS AV/W 61 ST,40.770015,-73.984342,42445953,,,,,,,,1241742749,,,,,,,,,,,,,,,,,,,,,,,,
404031,RIVERSIDE DR/W 145 ST,40.827012,-73.952145,42439924,,,,,,,,42434264,,,,,,,,,,,,,,,,,,,,,,,,
404035,W 49 ST/7 AV,40.760705,-73.98407,,,,,,,,,,,,,,,,,,,,,,42430356,42440001,,,,,,,,,,
404036,WEST END AV/W 61 ST,40.772991,-73.989602,,,,,,,,,,,,,,,,,,,,,,9170816531,,,42421985,,,,,,,,
404037,SUTTON PLACE/E 55 ST,40.756196,-73.961653,,,,,,,,,,,,,,,,,,,,,,42430375,,,7248638337,,,,,,,,
404039,AV OF THE AMERICAS/W 38 ST,40.752139,-73.985967,,,,,,,,,,,,,,,,,,,,,,42430317,,42430317,,,42430317,,,,,,
404040,AV OF THE AMERICAS/W 40 ST,40.753709,-73.984732,,,,,,,,,,,,,,,,,,,,,,42430324,,42430324,,,42430324,,,,,,
404043,AV OF THE AMERICAS/W 45 ST,40.75703,-73.982378,,,,,,,,,,,,,,,,,,,,,,42430344,,,,,42430344,,,,,,
404046,ST NICHOLAS AV/W 190 ST,40.855196,-73.929301,,,,,,,,,,,,,,,,,5403868140,,,,,,,,,,,,,,,,
404049,CENTRAL PK W/W 63 ST,40.770657,-73.979873,42429971,7837165548,,,,,,,,,,,42429971,7837165548,,,,,,,,,,,,,,,,,,,
404050,7 AV/W 56 ST,40.764984,-73.980553,42443612,42428329,,,,,42431556,,,,,,,,,,,,,,,,,,,,,,,,,,
404054,RIVERSIDE DR/W 94 ST,40.794693,-73.976593,,,,,,,,,,,,,,,,,,,,,,2029349869,,,,,,,,,,,
404056,RIVERSIDE DR/W 139 ST,40.823431,-73.955324,42439924,,,,,,,,7491182059,,,,,,,,,,,,,,,,,,,,,,,,
404058,W 54 ST/11 AV,40.767925,-73.991859,,,,,,,,,,,,,,,,,42445936,8307463092,,,,,,,,,,,,,,,
404066,ST NICHOLAS AV/W 167 ST,40.840879,-73.939441,,,,,,,,,,,,,,,,,42433035,,,,,,,,,,,,,,,,
404071,ST NICHOLAS AV/W 124 ST,40.810354,-73.952753,,,,,,,,,,,,,,,,,7732243558,,,,,,,,,,,,,,,,
404075,W 96 ST/COLUMBUS AV,40.793081,-73.967825,7075509774,7108033377,,,,,,7801775722,,,,,,,,,,,,,,,,,,,,,,,42436754,7801775722,
404076,E 106 ST/LEXINGTON AV,40.792011,-73.945969,7078449360,7784826657,,,,,,4970503550,,,,,,,,,,,,,,,,,,,,,,,,,
404077,E 106 ST/3 AV,40.791324,-73.944338,7078449360,7784826657,,,,,,4970497093,,,,,,,,,,,,,,,,,,,,,,,,,
404079,E 106 ST/LEXINGTON AV,40.792464,-73.946569,6254630504,42421728,,,,,,7076060069,,,,,,,,,,,,,,,,,,,,,,,,,
404080,E 106 ST/MADISON AV,40.793835,-73.949832,6254630504,42421728,,,,,,42446138,,,,,,,,,,,,,,,,,,,,,,,,,
404081,5 AV/E 98 ST,40.789203,-73.954934,6254630395,7779666008,,,,,,7058749372,,,,,6254630395,,,,6254630395,,,6254630395,,,,,,,,,,,,,
404085,12 AV/W 23 ST,40.748873,-74.008035,,,,,,,,,,,,,42445879,,,,,,,,,,,,,,,,,,,,
404087,E 96 ST/5 AV,40.787657,-73.955416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,7058749372,
404092,3 AV/ASTOR PL,40.729314,-73.990194,42439249,42428329,,,,3919350741,,,,,,,,,,,,,,,,,,,,,,,,,,,
404099,E 20 ST/E 20 ST Loop,40.734053,-73.97755,,,,,,,,,,,,,42439203,,,,,,,,,,,,,,,,,,42451018,,
404100,E HOUSTON ST/RIDGE ST,40.720652,-73.981642,,,,,,,,,,,,,42439249,,3783146160,,,,,,,,,,,,,,,,3783146174,,
404101,FRANKFORT ST/WILLIAM ST,40.711388,-74.004401,,,,,,,,,,,,,42439249,,,2348991671,,,,,,,,,,,,,,,,,
404103,MADISON AV/E 114 ST,40.798491,-73.945816,6223478803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404104,RIVERSIDE DR/W 103 ST,40.800432,-73.971727,,,,,,,,,,,,,,,,,,,,,,42441310,,,,,,,,,,,
404105,2 AV/E 12 ST,40.730796,-73.986156,42430872,,,,,,,,,,,8309479589,,,,,,,,,,,,,,,,,,,,,
404106,3 AV/E 14 ST,40.732955,-73.987502,8309479694,42428329,,3985008869,3985008869,3985008869,,,,,,,,,,,,,,,,,,,,,,,,,,,
404108,CHURCH ST/VESEY ST,40.712127,-74.010049,,,,,,,,,,,,,,,,,,,,,,42451674,,8262936511,,,,,,,,,
404116,W 43 ST/8 AV,40.758394,-73.99019,,,,,,,,,,,,,,,,,42445917,,,,,,,,,,,,,,,,
404117,FT TRYON PARK/OPP CAFE LOT,40.863331,-73.932397,,,,,,,,,,,,,,,,,,,,42434559,,,,,,,,,,,,,
404118,FT TRYON PARK/CAFE LOT,40.863798,-73.932496,,,,,,,,,,,,,,,,,,,,42434559,,,,,,,,,,,,,
404120,UNION SQ E/E 15 ST,40.73555,-73.989612,3670742472,,,,,,,,,,,,3670742472,,,,3670742472,,,,,,,,,,,,,,,,
404122,5 AV/E  67 ST,40.769033,-73.969649,,,,,,,,,,,,,,,,,,,,,,,,,,6929267031,42430394,6929267031,,,,,
404124,W 178 ST/ST NICHOLAS AV,40.847336,-73.935381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,42433062
404125,W 178 ST/AUDUBON AV,40.84655,-73.933445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,8723021916
404129,ADAM C POWELL BL/W 149 ST,40.82426,-73.936943,,,,,,,,,,,,,2141026509,,,,,,,,,,,,,,,,,,,,
404130,RIVERSIDE DR/W 104 ST,40.800944,-73.971339,,,,,,,,,,,,,,,,,,,,,,5004570638,,,,,,,,,,,
404131,RIVERSIDE DR/W 94 ST,40.794923,-73.976564,,,,,,,,,,,,,,,,,,,,,,2029349869,,,,,,,,,,,
404132,AV OF THE AMERICAS/PRINCE ST,40.727023,-74.003348,,,,,,,,,,,,,42437949,,8231934391,,,,,,,6223969252,,8231934391,,,,,,,,,
404133,HUDSON ST/BARROW ST,40.731571,-74.006534,,,,,,,,,,,,,42437949,8288270293,,,,,,,,,,,,,,,,,,,
404134,CENTRAL PK W/W 79 ST,40.781149,-73.972233,42438487,3248774449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404135,FRED DOUGLASS BL/W 158 ST,40.830954,-73.93599,42439924,42425758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404136,CENTRAL PK W/W 79 ST,40.780619,-73.972854,42446021,3248774449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404137,12 AV/W 23 ST,40.748728,-74.007954,,,,,,,,,,,,,42445879,,,,,,,,,,,,,,,,,,,,
404138,BROADWAY/W 63 ST,40.770614,-73.98227,42445961,42428575,,,,,7515977399,,,,,,,,,,,,,,,,,,,,,,,,,,
404147,W 133 ST/AMSTERDAM AV,40.81782,-73.953564,8212384286,,,,,,,,42434098,,,,,,,,,,,,,,,,,,,,,,,,
404153,7 AV/W 41 ST,40.755484,-73.987378,42432438,42428329,,,,,42435660,,,,,,42432438,42435660,,,,,,,,,,,,,42430329,,,,,,
404154,YORK AV/E 60 ST,40.759558,-73.958987,,,,,,,,,,,,,,,,,42436511,4918486763,,,,,,,,,,,,,,,
404155,E HOUSTON ST/MOTT ST,40.724865,-73.994531,,,,,,,,,,,,,42439249,,5829779515,,,,,,,,,,,,,,,,,,
404160,E 42 ST/MADISON AV,40.752533,-73.978889,,,,,,,,,,,,,,,,,,,,42445916,42443804,,,,,,,,,,,,
404161,10 AV/W 19 ST,40.745426,-74.005684,42445879,,,,,,,,42444916,,,,,,,,,,,,,,,,,,,,,,,,
404168,5 AV/E 96 ST,40.788214,-73.955636,7075509774,,,,,,,,,,,,7075509774,,,,7075509774,,,7075509774,,,,,,,,,,,,,
404171,LEXINGTON AV/E 59 ST,40.762106,-73.968336,6188877011,42428329,,4918486104,4918486104,4918486104,,,,,,,,,,,,,,,,,,,,,,,,,,,
404191,MADISON AV/E 95 ST,40.78708,-73.954126,7075509771,,,,,,,,,,,,7075509771,,,,7075509771,,,7075509771,,,,,,,,,,,,,
404194,W 179 ST/WADSWORTH AV,40.848514,-73.935778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,42449634
404224,BROADWAY/CHAMBERS ST,40.714037,-74.006484,,,,,,,,,,,,,,,,,,,,,,42451674,,7439027751,,,,,,,,,
404225,BROADWAY/BARCLAY ST,40.711896,-74.008313,,,,,,,,,,,,,,,,,,,,,,42451674,,8279851459,,,,,,,,,
404232,BROADWAY/W 131 ST,40.817322,-73.956852,,,,,,,,,,,,,,,,,,,,2541754747,,,,,,,,,,,,,
404244,7 AV/W 23 ST,40.743812,-73.995983,,,,,,,,,,,,,42445879,4205565533,,,,,,,,,,,,,42430271,,,,,,
404245,FRED DOUGLASS BL/W 119 ST,40.80609,-73.954262,42439486,42435775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404253,1 AV/E 62 ST,40.761632,-73.960457,42445961,,,,,,,,,,,4918486942,,,,,,,,,,,,,,,,,,,,,
404255,LEXINGTON AV/E 124 ST,40.803886,-73.937851,42438704,42435803,,42444457,,42434129,,,,,,,,,,,,,,,,,,,,,,,,,,,
404258,RIVERSIDE DR/W 122 ST,40.812935,-73.9627,,,,,,,,,,,,,,,,,,,,,,1332860726,,,,,,,,,,,
404259,RIVERSIDE DR/W 122 ST,40.812237,-73.963936,,,,,,,,,,,,,,,,,,,,,,42441104,,,,,,,,,,,
404260,BROADWAY/W 113 ST,40.806258,-73.964954,6223478803,42431207,,,,,561035334,,,,,,,,,,,,,561035334,,,,,,,,,,,,,
404262,BROADWAY/W 120 ST,40.810341,-73.961983,42443817,42429741,,,,,1504153604,,,,,,,,,,,,,1504153604,,,,,,,,,,,,,
404264,AVENUE C/E 23 ST,40.735175,-73.975191,,,,,,,,,,,,,42448693,,,,,,,,,,,,,,,,,,3686051662,,
404266,SUTTON PL/E 58 ST,40.757808,-73.96043,,,,,,,,,,,,,,,,,6188877020,4918486732,,,,42430390,,,4918486732,,,,,,,,
404274,W 116 ST/MALCOLM X BL,40.802292,-73.950025,42446161,,,,,,,,42435359,3099327952,,,,,,,,,,,,,,,,,3099327952,,,,,,
404278,CENTRAL PK N/MALCOLM X BL,40.798284,-73.952747,,,,,,,,,,,,,1203883805,,,,1203883805,,,1203883805,,,,,,,,,,,,,
404279,10 AV/W 37 ST,40.756715,-73.997444,42445910,,,,,,,,8288270359,,,,,,,,,,,,,,,,,,,,,,,,
404283,ADAM C POWELL BL/W 125 ST,40.809158,-73.947978,,,,,,,,,,,,,5266458363,,,,,,,,,,,,,,,,,,,,
404286,W 14 ST/HUDSON ST,40.74062,-74.004803,4597668018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404287,ESSEX ST/ E BROADWAY,40.714094,-73.990301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8231942805,,
404289,RIVERSIDE DR/W 74 ST,40.78204,-73.98487,,,,,,,,,,,,,,,,,,,,,,42441654,,,,,,,,,,,
404290,RIVERSIDE DR/W 82 ST,40.787205,-73.98111,,,,,,,,,,,,,,,,,,,,,,42433569,,,,,,,,,,,
404303,5 AV/W 78 ST,40.776253,-73.964385,,,,,,,,,,,,,42436913,,,,,,,,,,,,,,,,,,,,
404308,W 86 ST/COLUMBUS AV,40.786707,-73.972454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42421882,42443353,,,
404320,AMSTERDAM AV/W 89 ST,40.78949,-73.973569,5306314421,,,,,,,,42421996,,,,,,,,,,,,,,,,,,8699249517,,,,,,
404321,LEXINGTON AV/E 83 ST,40.777227,-73.957311,42439392,7784867914,,42439403,42439403,42439403,,,,,,,,,,,,,,,,,,,,,,,,,,,
404325,FRED DOUGLASS BL/MACOMBS PL,40.825817,-73.939658,42439924,8008242760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404327,PEARL ST / PEARL ST,40.710832,-74.000822,42427324,,,,,,,,,,,5708198395,,,,,,,,,,,,,,,,,,,,,
404333,MALCOLM X BL/W 122 ST,40.806067,-73.946561,3023173318,5481863725,,,42453236,,,,,,,,,,,,,,,,,,,,,,42453236,,,,,,
404334,MALCOLM X BL/W 125 ST,40.80804,-73.945118,42434122,4888388399,,,42453246,,,,,,,,,,,,,,,,,,,,,,42453246,,,,,,
404335,MALCOLM X BL/W 142 ST,40.818795,-73.937266,3099327965,8008242766,,,3099327965,,,,,,,,,,,,,,,,,,,,,,3099327965,,,,,,
404336,MALCOLM X BL/W 127 ST,40.808753,-73.944937,42434122,4888388399,,,42446203,,,,,,,,,,,,,,,,,,,,,,42446203,,,,,,
404337,MALCOLM X BL/W 129 ST,40.810005,-73.944029,42446182,42435814,,,42453251,,,,,,,,,,,,,,,,,,,,,,42453251,,,,,,
404338,MALCOLM X BL/W 137 ST,40.81508,-73.940329,8212384286,42435850,,,42434361,,,,,,,,,,,,,,,,,,,,,,42434361,,,,,,
404339,MALCOLM X BL/W 139 ST,40.816345,-73.939396,8212384286,5378413082,,,42435957,,,,,,,,,,,,,,,,,,,,,,42435957,,,,,,
404341,MALCOLM X BL / W 116 ST,40.802336,-73.94928,42446164,42435766,,,42453220,,,,,,,,,,,,,,,,,,,,,,42453220,,,,,,
404350,MAIN RWDY/OPP ICAHN STADIUM,40.792588,-73.923489,,,,,,,,,,,,,,,,,42434377,,277482205,,,,,,,,,,,,,,
404352,MAIN RDY/AFTER EXIT RAMP,40.796137,-73.919511,,,,,,,,,,,,,,,,,42434377,,277482339,,,,,,,,,,,,,,
404353,MAIN RDY/ICAHN STADIUM,40.792872,-73.92339,,,,,,,,,,,,,,,,,42434377,,9156860580,,,,,,,,,,,,,,
404355,MAIN RDY/OPP CLARKE THOMAS BLDG,40.78641,-73.929197,,,,,,,,,,,,,,,,,6256725790,,731930601,,,,,,,,,,,,,,
404356,SUNKEN GARDEN LOOP/EMPLOYMENT CTR,40.786171,-73.931819,,,,,,,,,,,,,,,,,6254630504,,3040306650,,,,,,,,,,,,,,
404681,E 86 ST/2 AV,40.77759,-73.951259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42430914,3119952619,,,
404820,W 34 ST/7 AV,40.751116,-73.991115,,,,,,,,,,,,,,,,,7782216992,,,,,,,,,,,,,,,,
404821,RIVERSIDE DR/TIEMANN PL,40.816069,-73.961163,,,,,,,,,,,,,,,,,,,,,,6813350873,,,,,,,,,,,
404822,RIVERSIDE DR/TIEMANN PL,40.816305,-73.961905,,,,,,,,,,,,,,,,,,,,,,6813350873,,,,,,,,,,,
404824,FRED DOUGLASS BL/W 147 ST,40.823913,-73.941264,42439924,8008242735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404825,FRED DOUGLASS BL/W 148 ST,40.824928,-73.940255,42439924,8008242742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404826,WEST END AV/W 64 ST,40.77449,-73.98841,,,,,,,,,,,,,,,,,,,,,,8780665885,,,7640353301,,,,,,,,
404832,HUDSON ST/SPRING ST,40.726026,-74.007396,,,,,,,,,,,,,42437949,8429031603,,,,,,,,,,,,,,,,,,,
404833,E 23 ST/PARK AV S,40.740491,-73.986847,,,,,,,,,,,,,42448693,,,,,,,,,,,,,,,,,,,,
404834,W 23 ST/11 AV,40.748632,-74.006633,,,,,,,,,,,,,42445879,,,,,,,,,,,,,,,,,,,,
404837,ADAM C POWELL BL/W 153 ST,40.826531,-73.935264,,,,,,,,,,,,,371337227,,,,,,,,,,,,,,,,,,,,
404838,COLUMBUS AV/W 80 ST,40.782804,-73.974976,42438487,,,,,,,,42421769,,,,,,,,,,,,,,,,,,42421772,,,,,,
404843,PIKE ST/MADISON ST,40.71288,-73.992288,42427324,,,,,,,,,,,8279851232,,,,,,,,,,,,,,,,,,,,,
404844,PIKE ST/MADISON ST,40.712625,-73.992622,42427324,,,,,,,,,,,8279851251,,,,,,,,,,,,,,,,,,,,,
404846,8 AV/W 49 ST,40.761902,-73.986239,7788529741,42435714,,,,,42432589,,,,,,7788529741,42432589,,,,,,,,,,,,,,,,,,,
404847,8 AV/W 31 ST,40.749952,-73.994947,,,,,,,,,,,,,42445896,7699762582,,,,,,,,,,,,,,,,,,,
404850,PEARL ST/FULTON ST,40.70755,-74.003857,42427324,,,,,,,,,,,4985377332,,,,,,,,,,,,,,,,,,,,,
404851,PARK ROW/ST JAMES PL,40.713383,-73.998691,42427324,42428329,,,,4158810016,,,,,,,,,,,,,,,,,,,,,,,,,,,
404853,AMSTERDAM AV/W 161 ST,40.835239,-73.940199,42439924,42425758,,42442671,,,,,,,,,,,,,42442671,,,,,,,,,,,,,,,,
404854,LEXINGTON AV/E 77 ST,40.773296,-73.960162,42446013,7784867907,,42450009,42450009,42450009,,,,,,,,,,,,,,,,,,,,,,,,,,,
404855,RIVERSIDE DR/W 89 ST,40.791724,-73.978862,,,,,,,,,,,,,,,,,,,,,,42422018,,,,,,,,,,,
404856,E 110 ST/MADISON AV,40.796412,-73.948038,,,,,,,,,,,,,6217820602,,,,6217820602,,,6217820602,,,,,,,,,,,,,
404857,PARK ROW/ST JAMES PL,40.713383,-73.998691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4158810015,,
404858,E 79 ST/MADISON AV,40.77604,-73.961688,,,,,,,,,,,,,,,,,,,,,,,,,,,6929267036,,,,,,
404859,YORK AV/E 87 ST,40.776178,-73.946977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42430914,7834025576,,,
404860,E 79 ST/LEXINGTON AV,40.775117,-73.959104,,,,,,,,,,,,,,,,,,,,,,,,,,,42430394,,,,,,
404863,HARRISON ST/HUDSON ST,40.718596,-74.009167,,,,,,,,,,,,,42437949,42437463,,,,,,,,,,,,,,,,,,,
404864,HARRISON ST/WEST ST,40.718895,-74.012053,,,,,,,,,,,,,42437949,3874650162,,,,,,,,,,,,,,,,,,,
404865,W 70 ST/FREEDOM PL,40.778911,-73.986687,,,,,,,,,,,,,,,,,,,,,,,,,,,1061531491,6858150183,,,,,
404871,CENTRAL PK W/COLUMBUS CIR,40.768686,-73.98134,42445953,8732949886,,,,,,,,,,,42445953,4347550054,,,,,,,,,,,,,,,,,,,
404872,8 AV/W 46 ST,40.759796,-73.987859,42434074,42435714,,,,,42435675,,,,,,42434074,42435675,,,,,,,,,,,,,,,,,,,
404876,W 168 ST/AUDUBON AV,40.840581,-73.938431,,,,,,,,,,,,,42455238,,,,,,,,,,,,,,,,,,,,
404881,9 AV/W 23 ST,40.746264,-74.001642,42445879,,,,,,,,8239225256,,,,,,,,,,,,,,,,,,,,,,,,
404909,2 AV/E 36 ST,40.746181,-73.974949,42445908,,,,,,,,,,,42455915,,,,,,,,,,,,,,,,,,,,,
404911,W 106 ST/BROADWAY,40.801154,-73.967576,42446138,,,,,,,,7323390467,1061531654,,,,,,,,,,,,,,,,,,,,,,,
404915,FREDERICK DOUGLASS BL/W 116 ST,40.804152,-73.955672,8807694450,42435763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404916,BROADWAY/PRINCE ST,40.724012,-73.998084,8231877105,,,,,,,,,,,,,,,,,,,,,42451674,,4890320293,,,,,,,,,
404918,BROADWAY/W 167 ST,40.840167,-73.940639,,,,,,,,,,,,,,,,,,,,,,7403183088,,,,,,,,,,,
404919,8 AV/W 43 ST,40.758004,-73.989093,42445917,42435714,,,,,5849918504,,,,,,42445917,5849918504,,,,,,,,,,,,,,,,,,,
404920,FT WASHINGTON AV/W 165 ST,40.840558,-73.942825,,,,,,,,,,,,,,,,,,,,42427133,,,,,,,,,,,,,
404921,FT WASHINGTON AV/W 168 ST,40.842408,-73.94209,,,,,,,,,,,,,,,,,,,,42427136,,,,,,,,,,,,,
404922,MADISON ST/GRAND ST,40.713503,-73.980417,,,,,,,,,,,,,42439249,,,42427744,,,,,,,,,,,,,,,,,
404926,W 24 St/11 AV,40.749997,-74.007489,42445879,,,,,,,,,,5690601886,,42445879,,,,,,,,,,,,,,,,,,,,
404927,W 24 ST/12 AV,40.749969,-74.007803,,,,,,,,,,,,,42445879,,,,,,,,,,,,,,,,,,,,
404928,ST NICHOLAS AV/W 193 ST,40.856667,-73.928265,,,,,,,,,,,,,,,,,42433138,,,,,,,,,,,,,,,,
404936,PARK AV S/E 18 ST,40.736788,-73.988625,3252590544,,,,,,,,,,,,3252590544,,,,3252590544,,,,,,,,,,,,,,,,
404938,E 60 ST/YORK AV,40.75931,-73.959464,,,,,,,,,,,,,,,,,,,,,,7830757191,,,4918486769,,,,,,,,
404940,W HOUSTON ST/VARICK ST,40.728716,-74.005506,,,,,,,,,,,,,42437949,,3891963915,,,,,,,,,,,,,,,,,,
404947,LEXINGTON AV/E 92 ST,40.78294,-73.953141,6270714163,7123525330,,6214889041,6214889041,6214889041,,,,,,,,,,,,,,,,,,,,,,,,,,,
404948,W 49 ST/8 AV,40.761998,-73.987034,,,,,,,,,,,,,,,,,,,,,,42430356,6210777840,,,,,,,,,,
404949,AMSTERDAM AV/W 161 ST,40.835536,-73.940181,42439924,42425758,,42442671,,,,,,,,,,,,,42442671,,,,,,,,,,,,,,,,
404950,E 34 ST /1 AV,40.743774,-73.973731,,,,,,,,,,,,,,,,,7782216992,,,,,,,,,,,,,,,,
404951,FERRY TERMINAL/FDR DRIVE,40.743486,-73.971891,,,,,,,,,,,,,,,,,8133342861,,,,,,,,,,,,,,,,
404963,ADAM C POWELL BL/WEST 119 ST,40.805343,-73.950713,,,,,,,,,,,,,2141026504,,,,,,,,,,,,,,,,,,,,
404969,CHAMBERS ST/GREENWICH ST,40.716076,-74.010616,,,,,,,,,,,,,42437949,,,8304497233,,,,,,,,,,,,,,,,,
404973,CHAMBERS ST/GREENWICH ST,40.716554,-74.011352,,,,,,,,,,,,,42437949,42431626,,,,,,,,,,,,,,,,,,,
404976,CHAMBERS ST/W BROADWAY,40.715377,-74.009105,,,,,,,,,,,,,42437949,,,7410938053,,,,,,,,,,,,,,,,,
404977,CHAMBERS ST/CHURCH ST,40.714713,-74.007712,,,,,,,,,,,,,6255601607,,,7439027750,,,,,,,,,,,,,,,,,
404978,MALCOLM X B / W 119 ST,40.803636,-73.948676,42439486,4708064890,,,42452564,,,,,,,,,,,,,,,,,,,,,,42452564,,,,,,
404979,BATTERY PL/3 PL,40.70727,-74.017356,,,,,,,,,,,,,42437949,4206997167,,,,,,,,,,,,,,,,,,,
404980,BATTERY PL/1 PL,40.705837,-74.018088,,,,,,,,,,,,,42437949,4207000189,,,,,,,,,,,,,,,,,,,
404983,BATTERY PL/WEST ST,40.704998,-74.017384,,,,,,,,,,,,,42437949,246901366,,,,,,,,,,,,,,,,,,,
404986,BATTERY PL/3 PL,40.707616,-74.016909,,,,,,,,,,,,,42437949,4206997170,,,,,,,,,,,,,,,,,,,
404987,CENTRAL PK W/W 66 ST,40.772331,-73.97898,42445976,7802856360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404988,CENTRAL PK W/W 64 ST,40.771082,-73.979842,42431650,7837165559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404990,SPRING ST/GREENWICH ST,40.725908,-74.00874,,,,,,,,,,,,,42437949,,8307641937,,,,,,,,,,,,,,,,,,
404991,AV OF THE AMERICAS/W 18 ST,40.739588,-73.995074,,,,,,,,,,,,,,,,,,,,,,42430292,,42429659,,,42429659,,,,,,
404992,AV OF THE AMERICAS/W 57 ST,40.764401,-73.977001,,,,,,,,,,,,,,,,,,,,,,42430384,,,,,42430384,,,,,,
404994,MADISON AV/E 66 ST,40.767836,-73.968184,42445976,,,,,,,,,,,,42445976,,,,42445976,,,42445976,,,,,,,,,,,,,
404995,1 AV/E 28 ST,40.74057,-73.975823,42456555,,,,,,,,,,,8119192790,,,,,,,,,,,,,,,,,,,,,
405003,E 92 ST/YORK AV,40.779755,-73.944535,,,,,,,,,,,,,,,,,7093725099,6185259910,,,,,,,,,,,42430914,6185259898,,,
405006,E BROADWAY/CATHERINE ST,40.713376,-73.997392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3898690228,,
405014,MALCOLM X BL/W 132 ST,40.812501,-73.941856,8236461970,42434113,,,42434110,,,,,,,,,,,,,,,,,,,,,,42434110,,,,,,
405015,MAIN RDY/OPP PARK & RECREATION,40.799485,-73.922512,,,,,,,,,,,,,,,,,42434377,,6159356499,,,,,,,,,,,,,,
405024,CHURCH ST/WORTH ST,40.716678,-74.006421,,,,,,,,,,,,,,,,,,,,,,42451674,,8312361665,,,,,,,,,
405026,9 AV/W 40 ST,40.756899,-73.993896,42445914,,,,,,,,7903850295,,,,,,,,42445914,,,,,,,,,,,,,,,,
405052,CHAMBERS ST/BROADWAY,40.713873,-74.005901,,,,,,,,,,,,,8309479172,,,6152111542,,,,,,,,,,,,,,,,,
405053,MURRAY ST/NORTH END AV,40.715482,-74.015376,,,,,,,,,,,,,42437949,,,5815643350,,,,,,,,,,,,,,,,,
405054,VESEY ST/NORTH END AV,40.714631,-74.015692,,,,,,,,,,,,,42437949,,,5815643323,,,,,,,,,,,,,,,,,
405056,NORTH END AV/WARREN ST,40.717072,-74.014087,,,,,,,,,,,,,42437949,5815643339,,5815643340,,,,,,,,,,,,,,,,,
405057,LEXINGTON AV/E 119 ST,40.800189,-73.94052,42439486,4708064890,,42439490,,42439490,,,,,,,,,,,,,,,,,,,,,,,,,,,
405061,3 AV/E 21 ST,40.737436,-73.984124,42453310,42428329,,390519635,390519635,390519635,,,,,,,,,,,,,,,,,,,,,,,,,,,
405062,NORTH END AV/WARREN ST,40.717251,-74.014498,,,,,,,,,,,,,42437949,5815643339,,5815643340,,,,,,,,,,,,,,,,,
405063,MURRAY ST/NORTH END AV,40.715733,-74.015035,,,,,,,,,,,,,42437949,5216346765,,,,,,,,,,,,,,,,,,,
405065,WEST ST/CHAMBERS ST,40.717479,-74.01255,,,,,,,,,,,,,42437949,42431626,,,,,,,,,,,,,,,,,,,
405066,LEXINGTON AV/E 89 ST,40.78113,-73.954451,5306314432,7106818627,,7134855840,7134855840,7134855840,,,,,,,,,,,,,,,,,,,,,,,,,,,
405069,AMSTERDAM AV/W 175 ST,40.84381,-73.934076,42439924,42425758,,8341674803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405070,AMSTERDAM AV/W 165 ST,40.837603,-73.938646,42439924,42425758,,42437319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405071,W 70 ST/WEST END AV,40.778705,-73.985788,,,,,,,,,,,,,,,,,,,,,,,,,,,5708001203,6858150177,,,,,
