stop_id,stop_name,stop_lat,stop_lon,M1,M10,M100,M101,M102,M103,M104,M106,M11,M116,M12,M15,M191,M2,M20,M21,M22,M3,M31,M35,M4,M42,M5,M50,M55,M57,M66,M7,M72,M8,M9,M96
403151,BROADWAY/W 108 ST,40.803163,-73.967726,,,,,,,POINT (-73.967609 40.80309199999985),,,,,,,,,,,,,,,,,,,,,,,,,
403152,BROADWAY/W 106 ST,40.800986,-73.96811,,,,,,,POINT (-73.968037 40.80098099999984),,,,,,,,,,,,,,,,,,,,,,,,,
403153,BROADWAY/W 104 ST,40.799738,-73.968497,,,,,,,POINT (-73.96835799999999 40.79969899999983),,,,,,,,,,,,,,,,,,,,,,,,,
403154,BROADWAY/W 102 ST,40.798434,-73.969289,,,,,,,POINT (-73.96918700000001 40.79839099999983),,,,,,,,,,,,,,,,,,,,,,,,,
403155,BROADWAY/W 100 ST,40.79718,-73.970232,,,,,,,POINT (-73.97010899999999 40.79712799999983),,,,,,,,,,,,,,,,,,,,,,,,,
403158,BROADWAY/W 94 ST,40.793162,-73.973094,,,,,,,POINT (-73.973007 40.79312699999984),,,,,,,,,,,,,,,,,,,,,,,,,
403159,BROADWAY/W 92 ST,40.791906,-73.974012,,,,,,,POINT (-73.973901 40.79185499999984),,,,,,,,,,,,,,,,,,,,,,,,,
403160,BROADWAY/W 90 ST,40.790638,-73.974937,,,,,,,POINT (-73.97484000000001 40.79059699999983),,,,,,,,,,,,,,,,,,,,,,,,,
403161,BROADWAY/W 88 ST,40.789389,-73.975844,,,,,,,POINT (-73.97575000000001 40.78934899999985),,,,,,,,,,,,,,,,,,,,,,,,,
403162,BROADWAY/W 86 ST,40.788066,-73.976942,,,,,,,POINT (-73.976851 40.78802099999984),,,,,,,,,,,,,,,,,,,,,,,,,
403163,BROADWAY/W 84 ST,40.78682,-73.977979,,,,,,,POINT (-73.977909 40.78675199999983),,,,,,,,,,,,,,,,,,,,,,,,,
403164,BROADWAY/W 82 ST,40.785596,-73.9789,,,,,,,POINT (-73.97880500000001 40.78555599999984),,,,,,,,,,,,,,,,,,,,,,,,,
403165,BROADWAY/W 79 ST,40.783599,-73.980392,,,,,,,POINT (-73.980307 40.78356099999984),,,,,,,,,,,,,,,,,,,,,,,,,
403166,BROADWAY/W 76 ST,40.781642,-73.981411,,,,,,,POINT (-73.98122099999999 40.78160399999985),,,,,,,,,,,,,,,,,,,,,,,,,
403167,BROADWAY/W 74 ST,40.780165,-73.981863,,,,,,,POINT (-73.98165999999999 40.78013199999982),,,,,,,,,,,,,,,,,,,,,,,,,
403168,BROADWAY/W 72 ST,40.778655,-73.982115,,,,,,,POINT (-73.982052 40.77864299999983),,,,,,,,,,,,,,,,POINT (-73.982029 40.77877199999983),,,,,,,,,
403169,BROADWAY/W 70 ST,40.776767,-73.982304,,,,,,,POINT (-73.982225 40.77676599999983),,,,,,,,,,,,,,,,POINT (-73.982225 40.77676599999983),,,,,,,,,
403171,BROADWAY/W 65 ST,40.773284,-73.982406,,,,,,,POINT (-73.98230100000001 40.77328499999985),,,,,,,,,,,,,,,,POINT (-73.98230100000001 40.77328499999985),,,,,,,,,
403191,W 34 ST/11 AV,40.755718,-74.001906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403192,W 34 ST/10 AV,40.75433,-73.998776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403216,E 34 ST/2 AV,40.74504,-73.976264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403238,W 42 ST/9 AV,40.757961,-73.991925,,,,,,,,,,,,,,,,,,,,,,POINT (-73.991839 40.75807899999984),,,,,,,,,,
403239,W 42 ST/8 AV,40.757191,-73.989904,,,,,,,,,,,,,,,,,,,,,,POINT (-73.989867 40.75724099999984),,,,,,,,,,
403240,W 42 ST/7 AV,40.756259,-73.987735,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98767700000001 40.75633799999984),,,,,,,,,,
403241,W 42 ST/BROADWAY,40.755271,-73.985338,,,,,,,,,,,,,,,,,,,,,,POINT (-73.985288 40.75533999999984),,,,,,,,,,
403242,W 42 ST/6 AV,40.754535,-73.98364,,,,,,,,,,,,,,,,,,,,,,POINT (-73.983576 40.75462199999983),,,,,,,,,,
403245,E 42 ST/LEXINGTON AV,40.751149,-73.975605,,,,,,,,,,,,,,,,,,,,,,POINT (-73.97553200000002 40.75124899999982),,,,,,,,,,
403246,E 42 ST/3 AV,40.750775,-73.974499,,,,,,,,,,,,,,,,,,,,,,POINT (-73.974476 40.75080599999985),,,,,,,,,,
403247,E 42 ST/2 AV,40.749581,-73.971881,,,,,,,,,,,,,,,,,,,,,,POINT (-73.971836 40.74964699999985),,,,,,,,,,
403248,E 42 ST/1 AV,40.748582,-73.969655,,,,,,,,,,,,,,,,,,,,,,POINT (-73.96961899999999 40.74866199999985),,,,,,,,,,
403249,E 41 ST/1 AV,40.747864,-73.969576,,,,,,,,,,,,,,,,,,,,,,POINT (-73.96959300000002 40.74784099999983),,,,,,,,,,
403251,E 42 ST/1 AV,40.749076,-73.970286,,,,,,,,,,,,,,,,,,,,,,POINT (-73.970333 40.74901499999985),,,,,,,,,,
403252,E 42 ST/2 AV,40.750086,-73.972599,,,,,,,,,,,,,,,,,,,,,,POINT (-73.972673 40.74998199999985),,,,,,,,,,
403253,E 42 ST/3 AV,40.751014,-73.974764,,,,,,,,,,,,,,,,,,,,,,POINT (-73.974813 40.75094599999981),,,,,,,,,,
403254,E 42 ST/LEXINGTON AV,40.751484,-73.975911,,,,,,,,,,,,,,,,,,,,,,POINT (-73.975953 40.75143099999984),,,,,,,,,,
403257,W 42 ST/5 AV,40.75357,-73.98098,,,,,,,,,,,,,,,,,,,,,,POINT (-73.981011 40.75352699999986),,,,,,,,,,
403259,W 42 ST/7 AV,40.756311,-73.987399,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98745 40.75624199999983),,,,,,,,,,
403264,11 AV/W 42 ST,40.760639,-73.998508,,,,,,,,,,,POINT (-73.99845400000001 40.76061699999985),,,,,,,,,,,,,,,,,,,,,
403266,5 AV/W 56 ST,40.761799,-73.974937,POINT (-73.974839 40.76175799999984),,,,,,,,,,,,,POINT (-73.974839 40.76175799999984),,,,POINT (-73.974839 40.76175799999984),,,POINT (-73.974839 40.76175799999984),,POINT (-73.974839 40.76175799999984),,,,,,,,,
403267,CENTRAL PK N/5 AV,40.797182,-73.949152,,,,,,,,,,,,,,POINT (-73.94917099999999 40.79711599999984),,,,POINT (-73.94917099999999 40.79711599999984),,,POINT (-73.94917099999999 40.79711599999984),,,,,,,,,,,
403271,BROADWAY/W 66 ST,40.774269,-73.982027,,,,,,,POINT (-73.98209399999999 40.77426999999984),,,,,,,,,,,,,,,,POINT (-73.98209399999999 40.77426999999984),,,,,POINT (-73.98209399999999 40.77426999999984),,,,
403276,FRED DOUGLASS BL/W 128 ST,40.811896,-73.950046,,POINT (-73.94993700000001 40.81184999999984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403292,AMSTERDAM AV/LA SALLE ST,40.812755,-73.956592,,,,,,,,,POINT (-73.95666300000001 40.81281299999984),,,,,,,,,,,,,,,,,,,,,,,
403297,YORK AV/E 69 ST,40.765019,-73.955171,,,,,,,,,,,,,,,,,,,POINT (-73.955102 40.76498999999986),,,,,,,,,,,,,
403303,E HOUSTON ST/AV C,40.720988,-73.981738,,,,,,,,,,,,,,,,POINT (-73.981775 40.72092099999984),,,,,,,,,,,,,,,POINT (-73.981775 40.72092099999984),
403304,AV C/E 3 ST,40.721384,-73.980901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.980834 40.72135499999983),
403305,AV C/E 6 ST,40.723242,-73.979573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.979489 40.72320599999985),
403306,AV C/E 8 ST,40.724441,-73.978696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.978613 40.72440499999987),
403307,AV C/E 10 ST,40.725624,-73.977837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.977752 40.72558699999983),
403311,BROADWAY/W HOUSTON ST,40.725107,-73.997106,POINT (-73.997069 40.72508999999986),,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.997069 40.72508999999986),,,,,,,
403312,W 10 ST/HUDSON ST,40.733775,-74.005849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.00585699999999 40.73380699999986),,
403313,W 10 ST/GREENWICH ST,40.733501,-74.007459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.007475 40.73355999999985),,
403316,E 25 ST/PARK AV S,40.741564,-73.985493,POINT (-73.98553000000001 40.74151099999985),,,,,,,,,,,,,POINT (-73.98553000000001 40.74151099999985),,,,POINT (-73.98553000000001 40.74151099999985),,,,,,,,,,,,,,
403317,ESSEX ST/GRAND ST,40.71682,-73.989005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.989088 40.71684699999983),
403318,ESSEX ST/DELANCEY ST,40.718247,-73.988474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.988373 40.71820699999984),
403319,ESSEX ST/RIVINGTON ST,40.719587,-73.987781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98768100000001 40.71954899999983),
403320,AV A/E HOUSTON ST,40.722573,-73.985955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403323,W HOUSTON ST/LA GUARDIA PL,40.726916,-73.999765,,,,,,,,,,,,,,,,POINT (-73.99980000000001 40.72687599999986),,,,,,,,,,,,,,,,
403326,E 105 ST/FDR  DR,40.788277,-73.93884,,,,,,,,POINT (-73.93888100000001 40.78822199999983),,,,,,,,,,,,,,,,,,,,,,,,
403338,ADAM C POWELL BL/W 151 ST,40.825612,-73.935955,,,,,,,,,,,,,,POINT (-73.93605100000001 40.82565099999983),,,,,,,,,,,,,,,,,,
403342,2 AV/E 94 ST,40.782675,-73.948302,,,,,,,,,,,,POINT (-73.948246 40.78265099999984),,,,,,,,,,,,,,,,,,,,
403350,WORTH ST/MOTT ST,40.713757,-73.999037,,,,,,,,,,,,,,,,,POINT (-73.998954 40.71363799999984),,,,,,,,,,,,,,,
403354,W 42 ST/BROADWAY,40.755754,-73.986046,,,,,,,,,,,,,,,,,,,,,,POINT (-73.986099 40.75567999999986),,,,,,,,,,
403359,E 34 ST/1 AV,40.744007,-73.97394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403362,COLUMBUS AV/W 97 ST,40.793273,-73.967359,,,,,,,,,POINT (-73.967276 40.79323899999983),,,,,,,,,,,,,,,,,,,POINT (-73.967276 40.79323899999983),,,,
403367,E 91 ST/YORK AV,40.779214,-73.944942,,,,,,,,,,,,,,,,,,,POINT (-73.944968 40.77917799999985),,,,,,,,,,,,,
403372,COLUMBUS AV/W 75 ST,40.778875,-73.977858,,,,,,,,,POINT (-73.977814 40.77885599999985),,,,,,,,,,,,,,,,,,,POINT (-73.977814 40.77885599999985),,,,
403373,FT WASHINGTON AV/W 168 ST,40.8419,-73.942467,,,,,,,,,,,,,,,,,,,,,POINT (-73.94238 40.84188099999984),,,,,,,,,,,
403374,FT WASHINGTON AV/W 165 ST,40.839905,-73.943263,,,,,,,,,,,,,,,,,,,,,POINT (-73.94318199999999 40.83988699999983),,,,,,,,,,,
403375,FT WASHINGTON AV/W 164 ST,40.838725,-73.943731,,,,,,,,,,,,,,,,,,,,,POINT (-73.94364499999999 40.83870599999985),,,,,,,,,,,
403376,FT WASHINGTON AV/W 162 ST,40.837542,-73.944201,,,,,,,,,,,,,,,,,,,,,POINT (-73.944118 40.83752299999984),,,,,,,,,,,
403377,FT WASHINGTON AV/W 160 ST,40.836093,-73.944759,,,,,,,,,,,,,,,,,,,,,POINT (-73.94466899999999 40.83608199999982),,,,,,,,,,,
403380,DELANCEY ST/COLUMBIA ST,40.716444,-73.980503,,,,,,,,,,,,,,,,POINT (-73.980512 40.71642799999982),,,,,,,,,,,,,,,,
403383,1 AV/E 91 ST,40.780248,-73.946809,,,,,,,,,,,,,,,,,,,POINT (-73.946865 40.78027199999983),,,,,,,,,,,,,
403392,MANHATTAN AV/CATHEDRAL PY,40.800882,-73.95994,,,,,,,,,,POINT (-73.959863 40.80084999999983),,,,,,,,,,,,,,,,,,POINT (-73.959863 40.80084999999983),,,,
403397,WEST THAMES ST/SOUTH END AV,40.708407,-74.017093,,,,,,,,,,,,,,,POINT (-74.017139 40.70834499999982),,,,,,,,,,,,,,,,POINT (-74.017139 40.70834499999982),
403399,SOUTH END AV/ALBANY ST,40.711472,-74.015762,,,,,,,,,,,,,,,POINT (-74.015828 40.71148799999982),,,,,,,,,,,,,,,,POINT (-74.015828 40.71148799999982),
403415,PARK AV/E 125 ST,40.804807,-73.939454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403416,LEXINGTON AV/E 116 ST,40.798149,-73.942022,,,,POINT (-73.941974 40.79812899999983),POINT (-73.941974 40.79812899999983),POINT (-73.941974 40.79812899999983),,,,,,,,,,,,,,,,,,,,,,,,,,
403417,LEXINGTON AV/E 106 ST,40.791892,-73.946585,,,,POINT (-73.94654300000002 40.79187399999984),POINT (-73.94654300000002 40.79187399999984),POINT (-73.94654300000002 40.79187399999984),,,,,,,,,,,,,,,,,,,,,,,,,,
403418,LEXINGTON AV/E 96 ST,40.785502,-73.951206,,,,POINT (-73.95119200000001 40.78549599999984),POINT (-73.95119200000001 40.78549599999984),POINT (-73.95119200000001 40.78549599999984),,,,,,,,,,,,,,,,,,,,,,,,,,
403419,LEXINGTON AV/E 86 ST,40.77931,-73.955763,,,,POINT (-73.95572 40.77929299999983),POINT (-73.95572 40.77929299999983),POINT (-73.95572 40.77929299999983),,,,,,,,,,,,,,,,,,,,,,,,,,
403421,LEXINGTON AV/E 72 ST,40.770316,-73.962352,,,,POINT (-73.962295 40.77029199999983),POINT (-73.962295 40.77029199999983),POINT (-73.962295 40.77029199999983),,,,,,,,,,,,,,,,,,,,,,,,,,
403422,LEXINGTON AV/E 68 ST,40.767713,-73.964248,,,,POINT (-73.96419300000001 40.76768899999985),POINT (-73.96419300000001 40.76768899999985),POINT (-73.96419300000001 40.76768899999985),,,,,,,,,,,,,,,,,,,,,,,,,,
403424,LEXINGTON AV/E 50 ST,40.756586,-73.972348,,,,POINT (-73.97230400000001 40.75656699999984),POINT (-73.97230400000001 40.75656699999984),POINT (-73.97230400000001 40.75656699999984),,,,,,,,,,,,,,,,,,,,,,,,,,
403425,LEXINGTON AV/E 42 ST,40.750843,-73.976533,,,,POINT (-73.97649699999999 40.75082699999985),POINT (-73.97649699999999 40.75082699999985),POINT (-73.97649699999999 40.75082699999985),,,,,,,,,,,,,,,,,,,,,,,,,,
403427,3 AV/E 33 ST,40.745188,-73.978434,,,,POINT (-73.978483 40.74520899999985),POINT (-73.978483 40.74520899999985),POINT (-73.978483 40.74520899999985),,,,,,,,,,,,,,,,,,,,,,,,,,
403432,3 AV/E 72 ST,40.770075,-73.960281,,,,POINT (-73.960336 40.77009899999983),POINT (-73.960336 40.77009899999983),POINT (-73.960336 40.77009899999983),,,,,,,,,,,,,,,,,,,,,,,,,,
403433,3 AV/E 79 ST,40.774605,-73.95697,,,,POINT (-73.95702800000001 40.77462899999984),POINT (-73.95702800000001 40.77462899999984),POINT (-73.95702800000001 40.77462899999984),,,,,,,,,,,,,,,,,,,,,,,,,,
403434,3 AV/E 86 ST,40.778466,-73.954179,,,,POINT (-73.95422000000001 40.77848299999982),POINT (-73.95422000000001 40.77848299999982),POINT (-73.95422000000001 40.77848299999982),,,,,,,,,,,,,,,,,,,,,,,,,,
403436,3 AV/E 106 ST,40.79189,-73.944367,,,,POINT (-73.944417 40.79191099999985),POINT (-73.944417 40.79191099999985),POINT (-73.944417 40.79191099999985),,,,,,,,,,,,,,,,,,,,,,,,,,
403438,3 AV/E 122 ST,40.802025,-73.936967,,,,POINT (-73.93701999999999 40.80204699999985),,POINT (-73.93701999999999 40.80204699999985),,,,,,,,,,,,,,,,,,,,,,,,,,
403439,W 179 ST/AMSTERDAM AV,40.847044,-73.932251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403440,W 179 ST/ST NICHOLAS AV,40.848025,-73.934477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403443,E 10 ST/AV D,40.725082,-73.975456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.975503 40.72501899999985),,
403444,HUDSON ST/NORTH MOORE ST,40.719859,-74.008499,,,,,,,,,,,,,,,POINT (-74.008629 40.71994199999985),,,,,,,,,,,,,,,,,
403447,W 135 ST/BROADWAY,40.819614,-73.954283,,,,,,,,,POINT (-73.954205 40.81971999999985),,,,,,,,,,,,,,,,,,,,,,,
403454,BROADWAY/W 119 ST,40.809721,-73.962868,,,,,,,POINT (-73.962793 40.80968999999984),,,,,,,,,,,,,,,,,,,,,,,,,
403456,MADISON AV/E 37 ST,40.750124,-73.981081,POINT (-73.981193 40.75017199999986),,,,,,,,,,,,,POINT (-73.981193 40.75017199999986),,,,POINT (-73.981193 40.75017199999986),,,POINT (-73.981193 40.75017199999986),,,,,,,,,,,
403457,MADISON AV/E 40  ST,40.752018,-73.979743,POINT (-73.979826 40.75205299999983),,,,,,,,,,,,,POINT (-73.979826 40.75205299999983),,,,POINT (-73.979826 40.75205299999983),,,POINT (-73.979826 40.75205299999983),,,,,,,,,,,
403459,E 42 ST/PARK AV,40.75188,-73.97733,,,,,,,,,,,,,,,,,,,,,,POINT (-73.97725600000003 40.75198299999984),,,,,,,,,,
403461,BROADWAY/W 133 ST,40.818494,-73.955937,,,,,,,,,POINT (-73.956069 40.81855099999984),,,,,,,,,,,,POINT (-73.956069 40.81855099999984),,,,,,,,,,,
403465,W 42 ST/5 AV,40.753319,-73.980751,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98069599999999 40.75339799999984),,,,,,,,,,
403466,ST NICOLAS AV/FORT GEORGE HILL,40.857071,-73.927934,,,,,,,,,,,,,,,,,,POINT (-73.927881 40.85696799999985),,,,,,,,,,,,,,
403472,AMSTERDAM AV/W 67 ST,40.775639,-73.98367,,,,,,,,,POINT (-73.983754 40.77567799999984),,,,,,,,,,,,,,,,,,,,,,,
403475,GRAND ST/ESSEX ST,40.716485,-73.988824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403477,W 79 ST/RIVERSIDE DR,40.784988,-73.982458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403480,1 AV/E 34 ST,40.744172,-73.973187,,,,,,,,,,,,POINT (-73.973209 40.74418099999983),,,,,,,,,,,,,,,,,,,,
403483,BROADWAY/W 145 ST,40.826693,-73.95048,,,,,,,,,,,,,,,,,,,,,POINT (-73.950395 40.82665699999985),,POINT (-73.950395 40.82665699999985),,,,,,,,,
403486,W 42 ST/11 AV,40.760822,-73.998047,,,,,,,,,,,,,,,,,,,,,,POINT (-73.998114 40.76072699999984),,,,,,,,,,
403487,W 66 ST/WEST END AV,40.776008,-73.98702,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.987076 40.77593199999983),,,,,
403488,W 65 ST/WEST END AV,40.775118,-73.98728,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98724399999999 40.77516699999983),,,,,
403489,W 65 ST/AMSTERDAM AV,40.773871,-73.984293,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.984264 40.77390999999983),,,,,
403491,W 65 ST/BROADWAY,40.773177,-73.982788,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98273 40.77325499999986),,,,,
403492,W 65 ST/CENTRAL PK W,40.77181,-73.979385,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.979336 40.77187999999983),,,,,
403494,E 65 ST/5 AV,40.767811,-73.969931,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.969887 40.76787099999983),,POINT (-73.969887 40.76787099999983),,,
403495,E 68 ST/MADISON AV,40.768993,-73.966909,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.966881 40.76903299999986),,,,,
403497,E 68 ST/LEXINGTON AV,40.76765,-73.963704,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.96368000000001 40.76768299999985),,,,,
403503,E 67 ST/1 AV,40.764833,-73.958713,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.958741 40.76479299999984),,,,,
403504,E 67 ST/2 AV,40.76583,-73.961084,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.961118 40.76578299999983),,,,,
403505,E 67 ST/3 AV,40.766525,-73.962733,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.96276899999999 40.76647499999984),,,,,
403506,E 67 ST/LEXINGTON AV,40.767437,-73.964888,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.964923 40.76739099999983),,,,,
403508,E 67 ST/MADISON AV,40.768571,-73.967584,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.967614 40.76852999999983),,,,,
403510,W 66 ST/CENTRAL PK W,40.772619,-73.979118,,,,,,,,,,,,,,,POINT (-73.979152 40.77257299999984),,,,,,,,,,,,POINT (-73.979152 40.77257299999984),,,,,
403512,W 66 ST/BROADWAY,40.77413,-73.982724,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.982749 40.77409399999984),,,,,
403513,W 66 ST/AMSTERDAM AV,40.775049,-73.984749,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.984815 40.77496199999984),,,,,
403519,W 34 ST/DYER AV,40.75408,-73.997736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403522,W 79 ST/RIVERSIDE DR,40.784741,-73.982349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403523,W 79 ST/BROADWAY,40.783867,-73.980284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403525,2 AV/E 28 ST,40.74097,-73.978757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403526,3 AV/E 11 ST,40.73168,-73.988278,,,,POINT (-73.98832800000001 40.73170099999982),POINT (-73.98832800000001 40.73170099999982),POINT (-73.98832800000001 40.73170099999982),,,,,,,,,,,,,,,,,,,,,,,,,,
403528,W 34 ST/9 AV,40.753361,-73.996044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403537,3 AV/E 125 ST,40.80389,-73.935524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403545,3 AV/E 60 ST,40.762558,-73.965738,,,,POINT (-73.965801 40.76258599999985),POINT (-73.965801 40.76258599999985),POINT (-73.965801 40.76258599999985),,,,,,,,,,,,,,,,,,,,,,,,,,
403547,W 23 ST/10 AV,40.747919,-74.004511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403555,AMSTERDAM AV/W 69 ST,40.776913,-73.982741,,,,,,,,,POINT (-73.98280799999999 40.77694099999984),,,,,,,,,,,,,,,,,,,,,,,
403556,E 14 ST/IRVING PL,40.733947,-73.988902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403557,DELANCEY ST/FDR DR,40.715368,-73.976655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403560,W 86 ST/WEST END AV,40.788815,-73.977726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403562,W 57 ST/8 AV,40.766592,-73.982719,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98268100000001 40.76664199999983),,,,,,
403563,YORK AV/E 69 ST,40.764813,-73.955165,,,,,,,,,,,,,,,,,,,POINT (-73.95521600000001 40.76483399999984),,,,,,,,,,,,,
403573,W 65 ST/COLUMBUS AV,40.772835,-73.981874,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98183900000001 40.77290199999985),,,,,
403590,PEARL ST/FULTON ST,40.707631,-74.004,,,,,,,,,,,,POINT (-74.00393199999999 40.70755799999984),,,,,,,,,,,,,,,,,,,,
403604,W 125 ST/AMSTERDAM AV,40.813693,-73.956392,,,,,,,POINT (-73.95650500000001 40.81363599999984),,,,,,,,,,,,,,,,,,,,,,,,,
403606,W 72 ST/COLUMBUS AV,40.777403,-73.979019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.978966 40.77747599999984),,,
403608,WEST END AV/W 69 ST,40.777706,-73.985853,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98596999999999 40.77775999999982),,,,,,
403610,W 72 ST/CENTRAL PK W,40.77647,-73.976318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.976375 40.77639099999983),,,
403611,W 72 ST/COLUMBUS AV,40.777656,-73.979141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.97920000000001 40.77757399999984),,,
403612,W 72 ST/AMSTERDAM AV,40.778609,-73.981401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.981466 40.77851999999987),,,
403617,E 57 ST/LEXINGTON AV,40.761183,-73.969508,,,,,,,,,,,,,,,,,,,POINT (-73.96954599999999 40.76112999999984),,,,,,,POINT (-73.96954599999999 40.76112999999984),,,,,,
403620,E 57 ST/MADISON AV,40.762047,-73.971943,,,,,,,,,,,,,,,,,,,POINT (-73.971909 40.76209399999983),,,,,,,POINT (-73.971909 40.76209399999983),,,,,,
403621,W 57 ST/AV OF THE AMERICAS,40.764061,-73.976728,,,,,,,,,,,,,,,,,,,POINT (-73.97669 40.76411199999982),,,,,,,POINT (-73.97669 40.76411199999982),,,,,,
403626,WEST END AV/W 59 ST,40.77141,-73.990797,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.990613 40.77133799999984),,,,,,
403632,E 96 ST/2 AV,40.784335,-73.94722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.94724000000001 40.78430799999984)
403647,ALLEN ST/DELANCEY ST,40.719411,-73.990466,,,,,,,,,,,,POINT (-73.990415 40.71939599999985),,,,,,,,,,,,,,,,,,,,
403670,W 179 ST/BROADWAY,40.849167,-73.937993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403698,W 155 ST/AMSTERDAM AV,40.831468,-73.942882,,,,,,,,,,,,,,,,,,POINT (-73.942851 40.83150999999985),,,,,,,,,,,,,,
403711,E 135 ST/MADISON AV,40.812302,-73.936529,POINT (-73.93655200000001 40.81227099999985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403726,YORK AV/E 74 ST,40.768033,-73.952959,,,,,,,,,,,,,,,,,,,POINT (-73.9529 40.76800799999986),,,,,,,,,,,,,
403731,E HOUSTON ST/2 AV,40.723879,-73.991401,,,,,,,,,,,,,,,,POINT (-73.991426 40.72383399999984),,,,,,,,,,,,,,,,
403732,ESSEX ST/DELANCEY ST,40.718944,-73.987893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.987987 40.71896099999982),
403733,W 79 ST/AMSTERDAM AV,40.783057,-73.977883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403735,YORK AV/E 67 ST,40.763371,-73.956366,,,,,,,,,,,,,,,,,,,POINT (-73.956298 40.76334299999984),,,,,,,,,,,,,
403736,W 57 ST/7 AV,40.765563,-73.980322,,,,,,,,,,,,,,,,,,,POINT (-73.980277 40.76562399999981),,,,,,,POINT (-73.980277 40.76562399999981),,,,,,
403749,LEXINGTON AV/E 98 ST,40.787269,-73.949971,,,,POINT (-73.949917 40.78724599999984),POINT (-73.949917 40.78724599999984),POINT (-73.949917 40.78724599999984),,,,,,,,,,,,,,,,,,,,,,,,,,
403754,WATER ST/WALL ST,40.705045,-74.007758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
